frame,shoulder_x,shoulder_y,shoulder_visibility,hip_x,hip_y,hip_visibility,knee_x,knee_y,knee_visibility,ankle_x,ankle_y,ankle_visibility
97,0.4561682641506195,0.48117682337760925,0.9991163611412048,0.4621170461177826,0.7054288387298584,0.9856976866722107,0.4733758866786957,0.8893017172813416,0.7404546141624451,0.4648812413215637,1.0620782375335693,0.35450947284698486
98,0.4512134790420532,0.4835096001625061,0.9990914463996887,0.4609917998313904,0.7061518430709839,0.9842516183853149,0.47263070940971375,0.8918026685714722,0.7431644201278687,0.4670926332473755,1.0739799737930298,0.3514009118080139
99,0.4520193338394165,0.4914814829826355,0.9991041421890259,0.4596601724624634,0.7040727138519287,0.9836138486862183,0.4712323546409607,0.8889145255088806,0.7437631487846375,0.46708977222442627,1.0717846155166626,0.35826197266578674
100,0.4443168640136719,0.497312068939209,0.9991241097450256,0.4553743004798889,0.704717218875885,0.9839515089988708,0.4703671634197235,0.8870298862457275,0.7511389255523682,0.4698472321033478,1.0749690532684326,0.3784675896167755
101,0.4313395321369171,0.49785399436950684,0.9991888999938965,0.4464225471019745,0.7029245495796204,0.9844948649406433,0.4689830243587494,0.8804471492767334,0.7622875571250916,0.46841052174568176,1.0690823793411255,0.4081943929195404
102,0.4236355721950531,0.5010650157928467,0.9992625117301941,0.4395643472671509,0.7028887867927551,0.9853273034095764,0.46460893750190735,0.8772576451301575,0.7707937955856323,0.45713016390800476,1.0705324411392212,0.42949533462524414
103,0.42416539788246155,0.5032093524932861,0.9993319511413574,0.4332978427410126,0.7077668905258179,0.98614102602005,0.46181148290634155,0.8746734857559204,0.7835322618484497,0.4479001462459564,1.072064757347107,0.46100425720214844
104,0.4210611581802368,0.5082523822784424,0.9993953108787537,0.4279322624206543,0.7079173922538757,0.9869539141654968,0.4588737189769745,0.8725728392601013,0.7994841933250427,0.44053229689598083,1.0700420141220093,0.5015161037445068
105,0.41383329033851624,0.5088918805122375,0.9994513988494873,0.42203447222709656,0.7075397968292236,0.9876638054847717,0.45585954189300537,0.8716737031936646,0.8140619397163391,0.43912503123283386,1.0622650384902954,0.5378270745277405
106,0.41480863094329834,0.5107110738754272,0.9995018243789673,0.4211188554763794,0.7071473002433777,0.9883876442909241,0.45231252908706665,0.87073814868927,0.8274272680282593,0.4387601613998413,1.0606495141983032,0.5726380348205566
107,0.41526907682418823,0.515101969242096,0.9995479583740234,0.42058509588241577,0.709359884262085,0.9889459013938904,0.44927695393562317,0.8716966509819031,0.8390299677848816,0.4386787414550781,1.0618373155593872,0.6003443002700806
108,0.4142020344734192,0.5147622227668762,0.9995893836021423,0.4186634123325348,0.7090727686882019,0.9895018935203552,0.4441496729850769,0.8724310994148254,0.8495675325393677,0.4363754689693451,1.0620132684707642,0.6268414258956909
109,0.4126277267932892,0.5127319097518921,0.9996231198310852,0.41828396916389465,0.7071031332015991,0.989805281162262,0.43890219926834106,0.8715358972549438,0.8559388518333435,0.4294166564941406,1.0627822875976562,0.6487264037132263
110,0.4116680920124054,0.5109913349151611,0.9996563792228699,0.4170818328857422,0.7042964696884155,0.9902055859565735,0.4339582026004791,0.8667641282081604,0.8615590333938599,0.4183778166770935,1.0580016374588013,0.6657431721687317
111,0.41128066182136536,0.5100507736206055,0.9996864795684814,0.41622915863990784,0.7036422491073608,0.9907495975494385,0.42686939239501953,0.8675942420959473,0.8671226501464844,0.40811946988105774,1.0480091571807861,0.6806721687316895
112,0.4097650647163391,0.5093964338302612,0.999714732170105,0.4135749042034149,0.7036245465278625,0.9912508130073547,0.42294472455978394,0.8677204251289368,0.8701378703117371,0.39916715025901794,1.041321873664856,0.6816474199295044
113,0.40976715087890625,0.5083391070365906,0.9997355341911316,0.41266822814941406,0.7045016884803772,0.9913852214813232,0.42117586731910706,0.8672969341278076,0.8726773262023926,0.39656782150268555,1.0360333919525146,0.6849061846733093
114,0.4077262580394745,0.5070945620536804,0.9997554421424866,0.41091474890708923,0.7054835557937622,0.9916096925735474,0.41880956292152405,0.8674646615982056,0.8737796545028687,0.39550694823265076,1.039144515991211,0.6814892292022705
115,0.40522539615631104,0.5063914656639099,0.9997679591178894,0.40893086791038513,0.7058244943618774,0.9919082522392273,0.41892513632774353,0.8677734732627869,0.8748453259468079,0.39855441451072693,1.0409044027328491,0.6759640574455261
116,0.39977923035621643,0.502539336681366,0.9997777938842773,0.40740495920181274,0.7068613171577454,0.9919459819793701,0.42160800099372864,0.8681650757789612,0.8731354475021362,0.40214410424232483,1.042562484741211,0.6684266328811646
117,0.39410436153411865,0.49567368626594543,0.9997923374176025,0.4062066674232483,0.7082268595695496,0.9918152093887329,0.4235615134239197,0.8749395608901978,0.8674452900886536,0.40396326780319214,1.0508390665054321,0.6551626324653625
118,0.3898583650588989,0.49003997445106506,0.9998074769973755,0.40498480200767517,0.7083349227905273,0.991922914981842,0.42453691363334656,0.8799845576286316,0.8572660088539124,0.4010900855064392,1.05165696144104,0.6396321058273315
119,0.38713201880455017,0.48140648007392883,0.99982088804245,0.4023090898990631,0.708262026309967,0.9926418662071228,0.4228730797767639,0.8880958557128906,0.8567258715629578,0.39992767572402954,1.0483506917953491,0.6314982175827026
120,0.3839324712753296,0.47141143679618835,0.9998341798782349,0.40265849232673645,0.706368088722229,0.9932919144630432,0.4208671748638153,0.8890003561973572,0.8591707348823547,0.39858153462409973,1.0462284088134766,0.6314384937286377
121,0.38027694821357727,0.46390941739082336,0.9998443126678467,0.402029812335968,0.7028275728225708,0.9939149022102356,0.41676366329193115,0.8920300006866455,0.8631973266601562,0.4000950753688812,1.0417150259017944,0.62862229347229
122,0.3785735070705414,0.4586583971977234,0.9998511672019958,0.40213683247566223,0.6961110830307007,0.994429349899292,0.41285440325737,0.8919830918312073,0.8604618906974792,0.4012233316898346,1.0419145822525024,0.6148916482925415
123,0.37829941511154175,0.45534634590148926,0.9998504519462585,0.40230563282966614,0.6919764280319214,0.9948135614395142,0.4089551866054535,0.8955397605895996,0.8543838262557983,0.40168052911758423,1.056098461151123,0.593644917011261
124,0.3790179491043091,0.45310667157173157,0.9998554587364197,0.4023519456386566,0.6906788349151611,0.9951293468475342,0.4059397876262665,0.9049916863441467,0.8465315699577332,0.3989986479282379,1.0653586387634277,0.5650211572647095
125,0.3806244432926178,0.4514184594154358,0.9998622536659241,0.40277299284935,0.6896023750305176,0.995420515537262,0.4058106243610382,0.91817706823349,0.8439919948577881,0.3990077078342438,1.0734100341796875,0.5442138910293579
126,0.3820324242115021,0.45017197728157043,0.9998700618743896,0.40509727597236633,0.6905737519264221,0.9957515597343445,0.4047740399837494,0.9209948778152466,0.8398112058639526,0.397880494594574,1.0784045457839966,0.5330342054367065
127,0.38579699397087097,0.44066527485847473,0.9998675584793091,0.41054901480674744,0.6902480721473694,0.9959331750869751,0.40647873282432556,0.9249100685119629,0.8360543251037598,0.39714616537094116,1.081005334854126,0.5179206132888794
128,0.39249858260154724,0.4240170121192932,0.999863862991333,0.41713178157806396,0.6851539611816406,0.9961440563201904,0.408146470785141,0.9334776401519775,0.8379571437835693,0.39965349435806274,1.0781444311141968,0.49962279200553894
129,0.3975526690483093,0.40941157937049866,0.9998509287834167,0.4201183319091797,0.6795535683631897,0.9963306188583374,0.41526564955711365,0.947658896446228,0.833012044429779,0.4100680649280548,1.0552291870117188,0.4559447765350342
130,0.40131881833076477,0.3966478705406189,0.9998511075973511,0.4219936430454254,0.6725327372550964,0.9962724447250366,0.4221053719520569,0.952351450920105,0.8308338522911072,0.4187784194946289,1.0833823680877686,0.43182170391082764
131,0.4028873145580292,0.3809397518634796,0.9998533129692078,0.42413002252578735,0.6655938029289246,0.9961254596710205,0.4276367425918579,0.9449496865272522,0.824012815952301,0.42899569869041443,1.1018539667129517,0.41104891896247864
132,0.4042607545852661,0.3713936507701874,0.9998494982719421,0.4256594479084015,0.6547978520393372,0.9957723021507263,0.43369656801223755,0.9351300597190857,0.8131190538406372,0.428098201751709,1.1107182502746582,0.3910251557826996
133,0.40463152527809143,0.3687874972820282,0.9998536705970764,0.42744916677474976,0.6545446515083313,0.9957279562950134,0.43640002608299255,0.9293878078460693,0.8142178654670715,0.4249674379825592,1.1124178171157837,0.3763481080532074
134,0.4035981595516205,0.3610798418521881,0.99985671043396,0.42798927426338196,0.6564057469367981,0.9957045912742615,0.43495604395866394,0.927939236164093,0.8077234625816345,0.4231000542640686,1.1315099000930786,0.35888710618019104
135,0.40145376324653625,0.3500009775161743,0.9998589754104614,0.42701202630996704,0.6571319699287415,0.995850145816803,0.43599966168403625,0.9303877949714661,0.7914659380912781,0.42214879393577576,1.1596660614013672,0.3391193747520447
136,0.3970297574996948,0.30725938081741333,0.9998576641082764,0.42521509528160095,0.6364477872848511,0.9959195256233215,0.4342149496078491,0.9297122955322266,0.7850620746612549,0.42171138525009155,1.153259038925171,0.3195168077945709
137,0.3846544921398163,0.25918152928352356,0.9998606443405151,0.41519564390182495,0.6095284223556519,0.9961060881614685,0.43313804268836975,0.9312171936035156,0.7809757590293884,0.42156046628952026,1.1581954956054688,0.2945224940776825
138,0.37386995553970337,0.21108195185661316,0.9998649954795837,0.4077112376689911,0.5869138240814209,0.9963362216949463,0.4300474226474762,0.9305863380432129,0.7803431749343872,0.41625505685806274,1.166709065437317,0.2751772403717041
139,0.3702405095100403,0.16365613043308258,0.9998716115951538,0.40605872869491577,0.5703660249710083,0.9966788291931152,0.42777472734451294,0.9343293905258179,0.779453694820404,0.4155920445919037,1.1682125329971313,0.25083786249160767
140,0.3657774031162262,0.13225746154785156,0.9998766183853149,0.40694138407707214,0.5630235075950623,0.996999979019165,0.4245089888572693,0.9388284087181091,0.7863945960998535,0.4184125065803528,1.1688343286514282,0.23135380446910858
141,0.36806783080101013,0.08897509425878525,0.9998822808265686,0.4052993953227997,0.5430378913879395,0.9972968101501465,0.4238182306289673,0.9446922540664673,0.7929063439369202,0.4182616174221039,1.1648818254470825,0.20995816588401794
142,0.37047916650772095,0.08102180063724518,0.9998905658721924,0.4038000702857971,0.5437244176864624,0.9975605010986328,0.42034661769866943,0.952834963798523,0.802311360836029,0.4136471748352051,1.2195266485214233,0.19072182476520538
143,0.37071940302848816,0.08481236547231674,0.9998742938041687,0.4026028513908386,0.5437140464782715,0.9977249503135681,0.4149225354194641,0.9729350805282593,0.804772138595581,0.4013829231262207,1.2775377035140991,0.1744290292263031
144,0.3715742528438568,0.06519133597612381,0.9998186826705933,0.4034045338630676,0.5281405448913574,0.9979495406150818,0.41126149892807007,0.9749369025230408,0.8144064545631409,0.4008774757385254,1.3103877305984497,0.1577550619840622
145,0.37234315276145935,0.05177149921655655,0.9995944499969482,0.4002825915813446,0.519244909286499,0.9981321692466736,0.410370796918869,0.9695690870285034,0.8160889744758606,0.4013354182243347,1.2986469268798828,0.14507019519805908
146,0.35698625445365906,0.04361366480588913,0.9993743896484375,0.3957355320453644,0.49807220697402954,0.9981963634490967,0.4089708626270294,0.9693949222564697,0.8234604597091675,0.395609050989151,1.2952489852905273,0.1348564326763153
147,0.3377181589603424,0.047561198472976685,0.9993572235107422,0.3890310525894165,0.4929256737232208,0.9983031749725342,0.4085581600666046,0.9697279334068298,0.8291047215461731,0.3944037854671478,1.2981864213943481,0.15496701002120972
148,0.31867244839668274,0.08119334280490875,0.9910775423049927,0.3767654001712799,0.4868919551372528,0.9950804114341736,0.4090740382671356,0.9671827554702759,0.7984324097633362,0.3879218101501465,1.379633903503418,0.1482284963130951
149,0.3126130700111389,0.2459886372089386,0.9829267263412476,0.3694092333316803,0.4983907639980316,0.9894028306007385,0.407776415348053,0.9547640085220337,0.7468348741531372,0.3900253176689148,1.3669326305389404,0.1426927149295807
150,0.3019644021987915,0.250863641500473,0.9832606315612793,0.3646899163722992,0.5090638399124146,0.9896641373634338,0.4102427363395691,0.9595166444778442,0.7330993413925171,0.39124077558517456,1.3394376039505005,0.15338541567325592
151,0.3066008687019348,0.22476810216903687,0.9834490418434143,0.35607248544692993,0.5113017559051514,0.9889302253723145,0.40215757489204407,0.9570408463478088,0.7188215255737305,0.383409321308136,1.3485264778137207,0.1660647988319397
152,0.2949827015399933,0.16392578184604645,0.983169674873352,0.3399164378643036,0.5061482787132263,0.9885282516479492,0.3677339553833008,0.9669514894485474,0.7075210213661194,0.3778897523880005,1.335444688796997,0.1728285700082779
166,0.7489953637123108,0.545461893081665,0.9832749962806702,0.7309248447418213,0.7078258991241455,0.9887572526931763,0.7351402044296265,0.8307909369468689,0.6439640522003174,0.7575094103813171,0.9169849753379822,0.16183272004127502
179,0.44386470317840576,0.2979476749897003,0.984144926071167,0.22540107369422913,0.32391035556793213,0.9898413419723511,0.2278551459312439,0.5057266354560852,0.6181308627128601,0.22316691279411316,0.7061747312545776,0.17683587968349457
181,0.32043954730033875,0.22245557606220245,0.9766337871551514,0.29385268688201904,0.5762961506843567,0.9889916181564331,0.24616675078868866,0.759172260761261,0.5598110556602478,0.24228473007678986,0.9900721907615662,0.16006964445114136
190,0.47427624464035034,0.026326259598135948,0.9788258671760559,0.47127869725227356,0.40197494626045227,0.9893324971199036,0.42384660243988037,0.743721067905426,0.561443567276001,0.3882179856300354,1.0860483646392822,0.1792517602443695
191,0.416587233543396,0.05642925575375557,0.9807764887809753,0.4543449282646179,0.4009678363800049,0.9899249076843262,0.427458256483078,0.7312567830085754,0.5985783338546753,0.38731908798217773,1.0010892152786255,0.23516003787517548
192,0.5512557625770569,0.07782074064016342,0.9823216199874878,0.5109416842460632,0.40088990330696106,0.9907044768333435,0.5053020715713501,0.7144590020179749,0.6251056790351868,0.5168069005012512,0.9909554719924927,0.29706352949142456
193,0.5708596110343933,0.07563155889511108,0.9839211702346802,0.520277202129364,0.40086057782173157,0.9914847016334534,0.5182756185531616,0.6948818564414978,0.6455819606781006,0.5263431668281555,0.9776900410652161,0.35068878531455994
194,0.5673994421958923,0.07739318907260895,0.9854450225830078,0.5233728885650635,0.4081820249557495,0.9922149181365967,0.5235221982002258,0.7022726535797119,0.6683762669563293,0.5255328416824341,0.9856225848197937,0.4024040102958679
195,0.5611045956611633,0.09740250557661057,0.986602246761322,0.5243948101997375,0.42364487051963806,0.9928786158561707,0.5226761698722839,0.7026587724685669,0.6976265907287598,0.5319899320602417,0.9928016662597656,0.4516810178756714
196,0.5550945401191711,0.10806911438703537,0.9877803921699524,0.5214784741401672,0.4273238778114319,0.9934528470039368,0.5243974328041077,0.7062821388244629,0.7243599891662598,0.5335243344306946,0.9907901287078857,0.49661120772361755
197,0.5503938794136047,0.1714237630367279,0.9889323711395264,0.5176863074302673,0.4386822581291199,0.9940375089645386,0.5225251913070679,0.7087713479995728,0.7490793466567993,0.5311211943626404,0.9879207015037537,0.536376416683197
198,0.5470752716064453,0.19722023606300354,0.989979088306427,0.5101041793823242,0.4589538276195526,0.9945679306983948,0.5148777961730957,0.7049829959869385,0.7725198864936829,0.5306390523910522,0.9604725241661072,0.5782073140144348
199,0.5201213359832764,0.18867582082748413,0.9907689690589905,0.49747341871261597,0.46405109763145447,0.9950008392333984,0.513431966304779,0.6990839838981628,0.7950119972229004,0.5264523029327393,0.9198334813117981,0.6191641092300415
200,0.506851315498352,0.19905754923820496,0.9913659691810608,0.489010214805603,0.46135178208351135,0.9954003691673279,0.49820661544799805,0.6919860243797302,0.8149451017379761,0.5205940008163452,0.8814854025840759,0.6544830203056335
201,0.5000984072685242,0.20350509881973267,0.9921493530273438,0.48216646909713745,0.456852525472641,0.995803713798523,0.4851280152797699,0.6780335903167725,0.832587718963623,0.498672217130661,0.8630407452583313,0.6864030361175537
202,0.49949225783348083,0.20814365148544312,0.9928919076919556,0.47962915897369385,0.4554794430732727,0.9961585998535156,0.47806796431541443,0.6652390956878662,0.8474274277687073,0.4769226014614105,0.8612042665481567,0.7124344110488892
203,0.49996301531791687,0.22526933252811432,0.9934815168380737,0.47970110177993774,0.45832061767578125,0.9963837265968323,0.4750186800956726,0.665884792804718,0.859529435634613,0.4695488214492798,0.864473819732666,0.7299477458000183
204,0.5028621554374695,0.25889045000076294,0.9938746690750122,0.47863835096359253,0.466766357421875,0.9967144131660461,0.47039365768432617,0.6544263362884521,0.8676403760910034,0.4707197844982147,0.8116530776023865,0.7506762742996216
205,0.5050610899925232,0.28115108609199524,0.9943343997001648,0.475679486989975,0.48349785804748535,0.9970022439956665,0.46246057748794556,0.6601256132125854,0.8739020228385925,0.47029125690460205,0.8197898864746094,0.767270028591156
206,0.5112942457199097,0.3012043237686157,0.9947298169136047,0.47715893387794495,0.5025079846382141,0.9972646236419678,0.46490392088890076,0.664110004901886,0.8844497203826904,0.4680681824684143,0.8257531523704529,0.7868907451629639
207,0.5169236660003662,0.31309905648231506,0.9952030181884766,0.4774743914604187,0.4997287392616272,0.9975243806838989,0.46712103486061096,0.661713719367981,0.8933759331703186,0.46844393014907837,0.8287248015403748,0.8049420118331909
208,0.518696129322052,0.3093060553073883,0.9956669211387634,0.48127415776252747,0.4998919367790222,0.9977636337280273,0.46743956208229065,0.663436770439148,0.9036675691604614,0.4694708287715912,0.8272033333778381,0.8238836526870728
209,0.5246270298957825,0.31395846605300903,0.996078372001648,0.4813232421875,0.5004825592041016,0.9979791641235352,0.4694999158382416,0.6643922328948975,0.9120005369186401,0.46953240036964417,0.8273702263832092,0.840137243270874
210,0.528530478477478,0.3147142827510834,0.9964503645896912,0.4803199768066406,0.5033125877380371,0.9981645941734314,0.47422635555267334,0.664657473564148,0.9191943407058716,0.4693504273891449,0.8253158926963806,0.8547910451889038
211,0.5302850604057312,0.31715869903564453,0.9968014359474182,0.4763299226760864,0.5070326924324036,0.998347282409668,0.47918030619621277,0.6642637848854065,0.9269529581069946,0.4698147475719452,0.8245710134506226,0.8691521883010864
212,0.5350009202957153,0.32773828506469727,0.9971148371696472,0.4699774384498596,0.5094066858291626,0.9985116720199585,0.4807905852794647,0.6638328433036804,0.9340305924415588,0.4664817750453949,0.8215263485908508,0.8820784687995911
213,0.5336480736732483,0.32854965329170227,0.997399628162384,0.46296069025993347,0.5134891271591187,0.998659074306488,0.4804762601852417,0.660415530204773,0.9404212832450867,0.46118420362472534,0.8195485472679138,0.8936060070991516
214,0.5325028896331787,0.3379277288913727,0.997653603553772,0.4571972191333771,0.5176020860671997,0.9987891912460327,0.47593992948532104,0.6608078479766846,0.9455695152282715,0.4588813781738281,0.8221176862716675,0.9038462042808533
215,0.5322380661964417,0.35468217730522156,0.9978829026222229,0.45377451181411743,0.5261662602424622,0.9989046454429626,0.4752108156681061,0.661034107208252,0.9498232007026672,0.4578986167907715,0.824001133441925,0.9131542444229126
216,0.5256360769271851,0.3569125831127167,0.9980854392051697,0.4488242268562317,0.5318224430084229,0.9989994764328003,0.4744131863117218,0.6630949974060059,0.9508087635040283,0.45692428946495056,0.824965238571167,0.9210225343704224
217,0.5178819894790649,0.35451871156692505,0.9982739686965942,0.4478089511394501,0.5312888026237488,0.9990844130516052,0.4711008071899414,0.6662775278091431,0.9500977396965027,0.45625463128089905,0.8265434503555298,0.9276156425476074
218,0.5112169981002808,0.35618850588798523,0.9984360933303833,0.4433259963989258,0.5287445783615112,0.9990944862365723,0.46882742643356323,0.6669504642486572,0.9335141181945801,0.456491619348526,0.8280879855155945,0.9299787282943726
219,0.5019686818122864,0.35777220129966736,0.9985826015472412,0.43991464376449585,0.5291826128959656,0.9991395473480225,0.4682972729206085,0.6674149036407471,0.9297756552696228,0.4565034508705139,0.8298729658126831,0.9354616403579712
220,0.49548256397247314,0.356876015663147,0.9987062215805054,0.440173476934433,0.5295312404632568,0.9991651773452759,0.4686521887779236,0.6682434678077698,0.9281215071678162,0.4568626582622528,0.8299431800842285,0.9402991533279419
221,0.4887126386165619,0.35296332836151123,0.9988247156143188,0.44052591919898987,0.5303326845169067,0.9991740584373474,0.4685595631599426,0.668239951133728,0.9311751127243042,0.457145631313324,0.8300139307975769,0.9451357126235962
222,0.47778117656707764,0.34646061062812805,0.9989368319511414,0.4341870844364166,0.529344916343689,0.9992355108261108,0.46861502528190613,0.6677801012992859,0.9362909197807312,0.4568520784378052,0.8300262093544006,0.950064480304718
223,0.47291988134384155,0.33877748250961304,0.999041736125946,0.431973397731781,0.5261813402175903,0.9993042945861816,0.4669364392757416,0.6676026582717896,0.9413040280342102,0.45678311586380005,0.8296195864677429,0.9546480774879456
224,0.4680688679218292,0.3244858682155609,0.9991334676742554,0.42948052287101746,0.5240747332572937,0.9993444085121155,0.46314963698387146,0.6660499572753906,0.9463366866111755,0.45675256848335266,0.829725444316864,0.9588572978973389
225,0.46291372179985046,0.3246327042579651,0.999210000038147,0.4281490743160248,0.5240247249603271,0.9993793368339539,0.45909473299980164,0.6640265583992004,0.9505363702774048,0.4537753462791443,0.8257280588150024,0.9625524878501892
226,0.4585661292076111,0.3182827830314636,0.9992808699607849,0.42402422428131104,0.5229294300079346,0.9994059801101685,0.4523499310016632,0.6600044369697571,0.9538671374320984,0.44908133149147034,0.8228691220283508,0.9658359289169312
227,0.45676887035369873,0.3192463517189026,0.9993470311164856,0.42212092876434326,0.5230041742324829,0.9994127750396729,0.45024123787879944,0.6604194641113281,0.9557954668998718,0.4473824203014374,0.8225693702697754,0.9685752391815186
228,0.46093693375587463,0.31583765149116516,0.9994091987609863,0.4219953715801239,0.517861008644104,0.9994271397590637,0.4438903033733368,0.6605839729309082,0.9562361240386963,0.44626984000205994,0.8224971890449524,0.9706739783287048
229,0.46003320813179016,0.3147924840450287,0.9994663000106812,0.4185093641281128,0.5127670168876648,0.9994451999664307,0.43933284282684326,0.660168468952179,0.9579868912696838,0.4436508119106293,0.8226139545440674,0.9728730320930481
230,0.4599657654762268,0.3158023953437805,0.9995182156562805,0.4161793887615204,0.5119259357452393,0.9994702339172363,0.44233188033103943,0.6582954525947571,0.9595381021499634,0.4436650574207306,0.8223310112953186,0.9749343395233154
231,0.46129319071769714,0.3170907199382782,0.9995644688606262,0.4174425005912781,0.5116366744041443,0.9995049834251404,0.4452607035636902,0.6568894982337952,0.9611971974372864,0.4446846842765808,0.8221819996833801,0.9768588542938232
232,0.4608769714832306,0.3192037343978882,0.9996054172515869,0.41774114966392517,0.5104909539222717,0.9995276927947998,0.44652971625328064,0.6570433974266052,0.9620844721794128,0.4452248215675354,0.8222954869270325,0.978367805480957
233,0.4604518711566925,0.3192909359931946,0.9996437430381775,0.41892895102500916,0.5109554529190063,0.9995585680007935,0.44755908846855164,0.657301127910614,0.9639161825180054,0.44536831974983215,0.822235107421875,0.9799292087554932
234,0.4571269750595093,0.320394903421402,0.9996789693832397,0.41970381140708923,0.511264979839325,0.9995976686477661,0.4499368965625763,0.6544344425201416,0.9665071368217468,0.4453050196170807,0.8213257193565369,0.9816728234291077
235,0.45141440629959106,0.3207448124885559,0.999710738658905,0.4176526665687561,0.5124094486236572,0.9996338486671448,0.45069563388824463,0.6539411544799805,0.9674849510192871,0.4450300335884094,0.821288526058197,0.9829438328742981
236,0.4442961513996124,0.32944443821907043,0.9997387528419495,0.4133530557155609,0.5133494734764099,0.999665379524231,0.4523445665836334,0.6539672613143921,0.9690982103347778,0.44494202733039856,0.8213483691215515,0.9843835234642029
