rep_num,start_idx,bottom_idx,end_idx,rep_duration_frames,hip_range,bottom_knee_angle,bottom_hip_angle,bottom_torso_angle,bottom_shin_angle
1,0,87,115,116,0.17954039573669434,105.38959055099944,78.24121635678631,25.68475873791371,1.463615456299408
2,115,144,167,53,0.18440723419189453,98.93108370421147,75.34009687172252,22.324560819904548,1.266426012584276
3,167,190,210,44,0.18271750211715698,99.66035552458256,74.88402295864576,22.43148343251329,2.344849133423452
4,210,231,257,48,0.1683982014656067,116.49725675593095,83.47446568576981,26.305046727668525,6.71774434249258
5,257,283,303,47,0.19531619548797607,95.58864705155992,73.44498690499285,20.983919132206296,1.1597410143607476
6,303,324,346,44,0.18831974267959595,96.16717397438921,75.3991001489647,21.800210648889333,1.0321368234646968
7,346,368,402,57,0.2047580778598786,95.85452951125649,75.87371238067773,21.881197415598393,1.9003802850197644
