rep_num,start_idx,bottom_idx,end_idx,rep_duration_frames,hip_range,bottom_knee_angle,bottom_hip_angle,bottom_torso_angle,bottom_shin_angle
1,0,91,126,127,0.36432820558547974,132.76425753565005,122.33872445532245,15.428573548904325,5.003040468576756
2,126,162,195,70,0.11280414462089539,134.80978738403024,114.48158514553312,21.303623495771433,0.9754212572743199
3,195,228,259,65,0.0967077910900116,139.70093182370826,124.35673009460096,16.378041151438907,1.0338394223320222
4,259,291,323,65,0.10301238298416138,157.62344581866506,138.16739680941163,18.26108825770578,1.194960751547626
5,323,356,371,49,0.10523238778114319,140.29667567384666,118.5614437753536,19.99681371228212,1.7384181862110495
